machine_id,timestamp,temperature_C,vibration_mm_s,rpm,current_A,status
CNC_02,2026-04-16T01:39:02.966Z,68.09,1.51,1480,12.05,running
CNC_02,2026-04-16T01:40:02.966Z,69.03,1.53,1508,12.09,running
CNC_02,2026-04-16T01:41:02.966Z,66.33,1.52,1488,11.96,running
CNC_02,2026-04-16T01:42:02.966Z,67.76,1.48,1492,11.57,running
CNC_02,2026-04-16T01:43:02.966Z,68.83,1.55,1473,12.13,running
CNC_02,2026-04-16T01:44:02.966Z,69.07,1.48,1491,12.0,running
CNC_02,2026-04-16T01:45:02.966Z,66.48,1.54,1491,11.56,running
CNC_02,2026-04-16T01:46:02.966Z,69.21,1.44,1498,11.55,running
CNC_02,2026-04-16T01:47:02.966Z,68.04,1.49,1488,11.76,running
CNC_02,2026-04-16T01:48:02.966Z,66.47,1.46,1498,11.55,running
CNC_02,2026-04-16T01:49:02.966Z,68.33,1.56,1505,11.72,running
CNC_02,2026-04-16T01:50:02.966Z,69.93,1.51,1481,11.96,running
CNC_02,2026-04-16T01:51:02.966Z,66.6,1.46,1511,11.91,running
CNC_02,2026-04-16T01:52:02.966Z,69.4,1.46,1510,11.69,running
CNC_02,2026-04-16T01:53:02.966Z,67.33,1.53,1475,11.97,running
CNC_02,2026-04-16T01:54:02.966Z,69.85,1.55,1474,11.86,running
CNC_02,2026-04-16T01:55:02.966Z,67.05,1.45,1508,11.76,running
CNC_02,2026-04-16T01:56:02.966Z,66.47,1.52,1476,11.88,running
CNC_02,2026-04-16T01:57:02.966Z,68.72,1.55,1480,11.68,running
CNC_02,2026-04-16T01:58:02.966Z,67.15,1.48,1484,11.56,running
CNC_02,2026-04-16T01:59:02.966Z,66.28,1.53,1497,11.89,running
CNC_02,2026-04-16T02:00:02.966Z,69.02,1.52,1504,11.88,running
CNC_02,2026-04-16T02:01:02.966Z,66.54,1.49,1491,11.66,running
CNC_02,2026-04-16T02:02:02.966Z,66.91,1.54,1479,11.67,running
CNC_02,2026-04-16T02:03:02.966Z,66.84,1.51,1508,12.08,running
CNC_02,2026-04-16T02:04:02.966Z,67.09,1.53,1488,12.11,running
CNC_02,2026-04-16T02:05:02.966Z,66.22,1.54,1496,11.57,running
CNC_02,2026-04-16T02:06:02.966Z,69.3,1.45,1486,11.77,running
CNC_02,2026-04-16T02:07:02.966Z,69.69,1.55,1481,11.48,running
CNC_02,2026-04-16T02:08:02.966Z,69.48,1.54,1481,12.04,running
CNC_02,2026-04-16T02:09:02.966Z,66.54,1.55,1504,11.86,running
CNC_02,2026-04-16T02:10:02.966Z,66.86,1.54,1470,11.85,running
CNC_02,2026-04-16T02:11:02.966Z,67.91,1.51,1504,11.63,running
CNC_02,2026-04-16T02:12:02.966Z,68.16,1.5,1494,11.49,running
CNC_02,2026-04-16T02:13:02.966Z,69.22,1.53,1473,11.73,running
CNC_02,2026-04-16T02:14:02.966Z,67.45,1.52,1475,11.83,running
CNC_02,2026-04-16T02:15:02.966Z,69.4,1.52,1482,11.99,running
CNC_02,2026-04-16T02:16:02.966Z,66.26,1.54,1475,11.87,running
CNC_02,2026-04-16T02:17:02.966Z,69.37,1.54,1496,12.12,running
CNC_02,2026-04-16T02:18:02.966Z,69.12,1.49,1491,11.92,running
CNC_02,2026-04-16T02:19:02.966Z,67.56,1.46,1499,12.11,running
CNC_02,2026-04-16T02:20:02.966Z,66.98,1.52,1503,11.5,running
CNC_02,2026-04-16T02:21:02.966Z,69.22,1.53,1494,11.6,running
CNC_02,2026-04-16T02:22:02.966Z,68.89,1.5,1478,11.83,running
CNC_02,2026-04-16T02:23:02.966Z,69.86,1.52,1500,12.11,running
CNC_02,2026-04-16T02:24:02.966Z,67.22,1.45,1479,11.94,running
CNC_02,2026-04-16T02:25:02.966Z,69.65,1.48,1510,11.46,running
CNC_02,2026-04-16T02:26:02.966Z,67.93,1.5,1499,11.57,running
CNC_02,2026-04-16T02:27:02.966Z,66.33,1.51,1480,11.65,running
CNC_02,2026-04-16T02:28:02.966Z,68.3,1.49,1475,11.51,running
CNC_02,2026-04-16T02:29:02.966Z,68.0,1.44,1498,11.86,running
CNC_02,2026-04-16T02:30:02.966Z,69.39,1.47,1510,11.93,running
CNC_02,2026-04-16T02:31:02.966Z,67.42,1.54,1481,11.71,running
CNC_02,2026-04-16T02:32:02.966Z,69.85,1.48,1488,11.74,running
CNC_02,2026-04-16T02:33:02.966Z,66.47,1.55,1468,11.9,running
CNC_02,2026-04-16T02:34:02.966Z,67.47,1.52,1473,11.78,running
CNC_02,2026-04-16T02:35:02.966Z,66.38,1.52,1496,12.04,running
CNC_02,2026-04-16T02:36:02.966Z,68.64,1.45,1474,11.77,running
CNC_02,2026-04-16T02:37:02.966Z,69.19,1.53,1506,12.12,running
CNC_02,2026-04-16T02:38:02.966Z,68.88,1.48,1507,11.69,running
CNC_02,2026-04-16T02:39:02.966Z,68.4,1.48,1496,12.07,running
CNC_02,2026-04-16T02:40:02.966Z,67.29,1.51,1503,11.56,running
CNC_02,2026-04-16T02:41:02.966Z,69.6,1.52,1487,12.02,running
CNC_02,2026-04-16T02:42:02.966Z,66.16,1.5,1501,11.61,running
CNC_02,2026-04-16T02:43:02.966Z,69.38,1.52,1484,11.66,running
CNC_02,2026-04-16T02:44:02.966Z,68.85,1.55,1503,11.69,running
CNC_02,2026-04-16T02:45:02.966Z,69.33,1.45,1482,12.11,running
CNC_02,2026-04-16T02:46:02.966Z,67.94,1.53,1511,12.02,running
CNC_02,2026-04-16T02:47:02.966Z,66.0,1.47,1509,11.59,running
CNC_02,2026-04-16T02:48:02.966Z,69.3,1.52,1502,11.75,running
CNC_02,2026-04-16T02:49:02.966Z,68.05,1.45,1475,11.8,running
CNC_02,2026-04-16T02:50:02.966Z,69.9,1.55,1479,11.94,running
CNC_02,2026-04-16T02:51:02.966Z,68.09,1.47,1480,11.55,running
CNC_02,2026-04-16T02:52:02.966Z,68.68,1.51,1468,12.14,running
CNC_02,2026-04-16T02:53:02.966Z,67.33,1.5,1504,11.51,running
CNC_02,2026-04-16T02:54:02.966Z,66.17,1.47,1486,11.87,running
CNC_02,2026-04-16T02:55:02.966Z,66.99,1.47,1469,11.83,running
CNC_02,2026-04-16T02:56:02.966Z,66.55,1.45,1476,11.92,running
CNC_02,2026-04-16T02:57:02.966Z,66.97,1.49,1483,11.6,running
CNC_02,2026-04-16T02:58:02.966Z,67.67,1.49,1502,12.03,running
CNC_02,2026-04-16T02:59:02.966Z,67.54,1.49,1482,12.1,running
CNC_02,2026-04-16T03:00:02.966Z,68.13,1.48,1502,11.96,running
CNC_02,2026-04-16T03:01:02.966Z,66.32,1.47,1492,11.48,running
CNC_02,2026-04-16T03:02:02.966Z,68.64,1.46,1494,12.06,running
CNC_02,2026-04-16T03:03:02.966Z,68.72,1.54,1497,11.78,running
CNC_02,2026-04-16T03:04:02.966Z,69.57,1.52,1495,12.04,running
CNC_02,2026-04-16T03:05:02.966Z,69.53,1.45,1495,11.49,running
CNC_02,2026-04-16T03:06:02.966Z,69.32,1.46,1506,11.7,running
CNC_02,2026-04-16T03:07:02.966Z,68.85,1.46,1474,11.86,running
CNC_02,2026-04-16T03:08:02.966Z,66.26,1.48,1490,11.82,running
CNC_02,2026-04-16T03:09:02.966Z,69.72,1.52,1501,11.83,running
CNC_02,2026-04-16T03:10:02.966Z,68.88,1.45,1504,11.61,running
CNC_02,2026-04-16T03:11:02.966Z,67.23,1.48,1498,11.73,running
CNC_02,2026-04-16T03:12:02.966Z,67.23,1.47,1484,11.72,running
CNC_02,2026-04-16T03:13:02.966Z,69.85,1.55,1471,11.89,running
CNC_02,2026-04-16T03:14:02.966Z,69.42,1.48,1485,11.67,running
CNC_02,2026-04-16T03:15:02.966Z,66.81,1.5,1490,11.61,running
CNC_02,2026-04-16T03:16:02.966Z,67.3,1.53,1504,12.09,running
CNC_02,2026-04-16T03:17:02.966Z,67.39,1.5,1505,11.82,running
CNC_02,2026-04-16T03:18:02.966Z,67.81,1.44,1484,11.78,running
CNC_02,2026-04-16T03:19:02.966Z,68.62,1.47,1482,11.57,running
CNC_02,2026-04-16T03:20:02.966Z,68.8,1.53,1493,11.5,running
CNC_02,2026-04-16T03:21:02.966Z,69.53,1.53,1477,11.73,running
CNC_02,2026-04-16T03:22:02.966Z,68.03,1.53,1510,11.91,running
CNC_02,2026-04-16T03:23:02.966Z,67.59,1.44,1503,12.13,running
CNC_02,2026-04-16T03:24:02.966Z,69.79,1.49,1475,11.74,running
CNC_02,2026-04-16T03:25:02.966Z,68.33,1.48,1508,11.56,running
CNC_02,2026-04-16T03:26:02.966Z,69.01,1.49,1500,12.03,running
CNC_02,2026-04-16T03:27:02.966Z,66.89,1.49,1488,11.49,running
CNC_02,2026-04-16T03:28:02.966Z,69.84,1.54,1492,11.66,running
CNC_02,2026-04-16T03:29:02.966Z,66.75,1.46,1478,11.5,running
CNC_02,2026-04-16T03:30:02.966Z,69.73,1.46,1511,12.06,running
CNC_02,2026-04-16T03:31:02.966Z,67.49,1.53,1489,11.84,running
CNC_02,2026-04-16T03:32:02.966Z,67.56,1.52,1482,11.93,running
CNC_02,2026-04-16T03:33:02.966Z,68.78,1.55,1500,11.98,running
CNC_02,2026-04-16T03:34:02.966Z,68.55,1.55,1500,11.66,running
CNC_02,2026-04-16T03:35:02.966Z,67.67,1.53,1506,11.75,running
CNC_02,2026-04-16T03:36:02.966Z,69.32,1.53,1486,11.51,running
CNC_02,2026-04-16T03:37:02.966Z,68.63,1.45,1480,12.14,running
CNC_02,2026-04-16T03:38:02.966Z,66.54,1.45,1471,12.14,running
CNC_02,2026-04-16T03:39:02.966Z,69.82,1.53,1503,11.97,running
CNC_02,2026-04-16T03:40:02.966Z,66.5,1.52,1509,11.89,running
CNC_02,2026-04-16T03:41:02.966Z,67.82,1.5,1511,12.14,running
CNC_02,2026-04-16T03:42:02.966Z,69.39,1.48,1494,11.61,running
CNC_02,2026-04-16T03:43:02.966Z,65.98,1.55,1504,11.92,running
CNC_02,2026-04-16T03:44:02.966Z,68.02,1.46,1471,11.84,running
CNC_02,2026-04-16T03:45:02.966Z,66.11,1.46,1490,11.95,running
CNC_02,2026-04-16T03:46:02.966Z,66.84,1.51,1483,12.0,running
CNC_02,2026-04-16T03:47:02.966Z,68.26,1.47,1484,12.02,running
CNC_02,2026-04-16T03:48:02.966Z,65.96,1.52,1489,11.77,running
CNC_02,2026-04-16T03:49:02.966Z,67.84,1.55,1479,11.73,running
CNC_02,2026-04-16T03:50:02.966Z,66.18,1.54,1498,11.94,running
CNC_02,2026-04-16T03:51:02.966Z,67.77,1.48,1488,11.71,running
CNC_02,2026-04-16T03:52:02.966Z,67.07,1.52,1500,11.85,running
CNC_02,2026-04-16T03:53:02.966Z,67.69,1.44,1478,11.77,running
CNC_02,2026-04-16T03:54:02.966Z,66.14,1.45,1473,11.75,running
CNC_02,2026-04-16T03:55:02.966Z,68.93,1.51,1485,11.6,running
CNC_02,2026-04-16T03:56:02.966Z,68.69,1.54,1483,11.49,running
CNC_02,2026-04-16T03:57:02.966Z,66.71,1.5,1500,11.77,running
CNC_02,2026-04-16T03:58:02.966Z,69.08,1.47,1503,12.04,running
CNC_02,2026-04-16T03:59:02.966Z,66.01,1.51,1481,11.68,running
CNC_02,2026-04-16T04:00:02.966Z,68.79,1.49,1500,11.76,running
CNC_02,2026-04-16T04:01:02.966Z,69.8,1.54,1482,12.14,running
CNC_02,2026-04-16T04:02:02.966Z,67.73,1.45,1500,12.05,running
CNC_02,2026-04-16T04:03:02.966Z,67.99,1.46,1493,11.46,running
CNC_02,2026-04-16T04:04:02.966Z,68.14,1.44,1490,11.77,running
CNC_02,2026-04-16T04:05:02.966Z,68.98,1.5,1507,11.45,running
CNC_02,2026-04-16T04:06:02.966Z,67.53,1.52,1492,11.72,running
CNC_02,2026-04-16T04:07:02.966Z,70.01,1.5,1490,12.14,running
CNC_02,2026-04-16T04:08:02.966Z,69.25,1.48,1485,11.46,running
CNC_02,2026-04-16T04:09:02.966Z,67.05,1.5,1492,11.91,running
CNC_02,2026-04-16T04:10:02.966Z,68.42,1.45,1508,11.66,running
CNC_02,2026-04-16T04:11:02.966Z,66.8,1.45,1479,11.99,running
CNC_02,2026-04-16T04:12:02.966Z,67.45,1.5,1480,11.48,running
CNC_02,2026-04-16T04:13:02.966Z,67.29,1.48,1490,11.94,running
CNC_02,2026-04-16T04:14:02.966Z,69.01,1.44,1498,11.74,running
CNC_02,2026-04-16T04:15:02.966Z,68.56,1.56,1471,11.64,running
CNC_02,2026-04-16T04:16:02.966Z,67.81,1.51,1478,11.96,running
CNC_02,2026-04-16T04:17:02.966Z,68.05,1.47,1494,12.07,running
CNC_02,2026-04-16T04:18:02.966Z,69.42,1.5,1502,11.84,running
CNC_02,2026-04-16T04:19:02.966Z,68.91,1.54,1479,12.03,running
CNC_02,2026-04-16T04:20:02.966Z,69.85,1.51,1475,12.04,running
CNC_02,2026-04-16T04:21:02.966Z,69.78,1.45,1476,11.77,running
CNC_02,2026-04-16T04:22:02.966Z,68.74,1.55,1498,12.04,running
CNC_02,2026-04-16T04:23:02.966Z,66.61,1.5,1491,11.55,running
CNC_02,2026-04-16T04:24:02.966Z,68.2,1.46,1504,12.1,running
CNC_02,2026-04-16T04:25:02.966Z,67.93,1.49,1485,11.88,running
CNC_02,2026-04-16T04:26:02.966Z,68.66,1.55,1486,11.77,running
CNC_02,2026-04-16T04:27:02.966Z,70.0,1.52,1495,11.85,running
CNC_02,2026-04-16T04:28:02.966Z,67.83,1.46,1504,11.98,running
CNC_02,2026-04-16T04:29:02.966Z,67.47,1.55,1508,11.97,running
CNC_02,2026-04-16T04:30:02.966Z,67.44,1.5,1512,12.09,running
CNC_02,2026-04-16T04:31:02.966Z,66.71,1.52,1486,11.89,running
CNC_02,2026-04-16T04:32:02.966Z,68.06,1.47,1478,12.08,running
CNC_02,2026-04-16T04:33:02.966Z,67.74,1.51,1482,11.78,running
CNC_02,2026-04-16T04:34:02.966Z,67.18,1.45,1474,11.47,running
CNC_02,2026-04-16T04:35:02.966Z,67.33,1.47,1507,11.92,running
CNC_02,2026-04-16T04:36:02.966Z,66.89,1.54,1512,11.85,running
CNC_02,2026-04-16T04:37:02.966Z,66.12,1.54,1480,12.02,running
CNC_02,2026-04-16T04:38:02.966Z,68.03,1.54,1485,11.97,running
CNC_02,2026-04-16T04:39:02.966Z,69.86,1.45,1479,11.78,running
CNC_02,2026-04-16T04:40:02.966Z,69.8,1.56,1485,11.75,running
CNC_02,2026-04-16T04:41:02.966Z,69.53,1.5,1497,11.83,running
CNC_02,2026-04-16T04:42:02.966Z,67.56,1.49,1490,11.91,running
CNC_02,2026-04-16T04:43:02.966Z,69.27,1.53,1506,12.09,running
CNC_02,2026-04-16T04:44:02.966Z,67.64,1.47,1471,11.93,running
CNC_02,2026-04-16T04:45:02.966Z,66.81,1.44,1480,11.72,running
CNC_02,2026-04-16T04:46:02.966Z,69.75,1.48,1491,11.93,running
CNC_02,2026-04-16T04:47:02.966Z,66.31,1.51,1507,11.45,running
CNC_02,2026-04-16T04:48:02.966Z,69.65,1.53,1510,11.64,running
CNC_02,2026-04-16T04:49:02.966Z,66.91,1.54,1512,11.92,running
CNC_02,2026-04-16T04:50:02.966Z,68.0,1.52,1474,11.75,running
CNC_02,2026-04-16T04:51:02.966Z,68.49,1.52,1476,11.52,running
CNC_02,2026-04-16T04:52:02.966Z,68.44,1.45,1488,11.75,running
CNC_02,2026-04-16T04:53:02.966Z,66.44,1.49,1500,12.03,running
CNC_02,2026-04-16T04:54:02.966Z,68.32,1.48,1482,12.05,running
CNC_02,2026-04-16T04:55:02.966Z,67.96,1.53,1502,12.0,running
CNC_02,2026-04-16T04:56:02.966Z,69.23,1.51,1497,11.67,running
CNC_02,2026-04-16T04:57:02.966Z,69.08,1.55,1475,12.13,running
CNC_02,2026-04-16T04:58:02.966Z,67.3,1.51,1492,11.49,running
CNC_02,2026-04-16T04:59:02.966Z,68.28,1.54,1503,12.01,running
CNC_02,2026-04-16T05:00:02.966Z,70.03,1.51,1486,11.62,running
CNC_02,2026-04-16T05:01:02.966Z,67.09,1.55,1472,11.83,running
CNC_02,2026-04-16T05:02:02.966Z,67.09,1.45,1475,11.99,running
CNC_02,2026-04-16T05:03:02.966Z,67.54,1.55,1507,11.96,running
CNC_02,2026-04-16T05:04:02.966Z,69.96,1.5,1477,11.79,running
CNC_02,2026-04-16T05:05:02.966Z,67.89,1.5,1511,11.5,running
CNC_02,2026-04-16T05:06:02.966Z,69.93,1.48,1511,11.47,running
CNC_02,2026-04-16T05:07:02.966Z,66.83,1.45,1490,11.9,running
CNC_02,2026-04-16T05:08:02.966Z,66.68,1.51,1479,12.14,running
CNC_02,2026-04-16T05:09:02.966Z,69.71,1.5,1508,11.74,running
CNC_02,2026-04-16T05:10:02.966Z,68.13,1.46,1510,11.57,running
CNC_02,2026-04-16T05:11:02.966Z,67.59,1.44,1478,12.12,running
CNC_02,2026-04-16T05:12:02.966Z,69.03,1.53,1511,11.74,running
CNC_02,2026-04-16T05:13:02.966Z,66.78,1.55,1476,11.54,running
CNC_02,2026-04-16T05:14:02.966Z,66.9,1.53,1470,11.8,running
CNC_02,2026-04-16T05:15:02.966Z,69.12,1.54,1502,11.88,running
CNC_02,2026-04-16T05:16:02.966Z,66.78,1.53,1495,11.46,running
CNC_02,2026-04-16T05:17:02.966Z,69.71,1.53,1480,11.62,running
CNC_02,2026-04-16T05:18:02.966Z,66.57,1.47,1482,11.99,running
CNC_02,2026-04-16T05:19:02.966Z,67.33,1.48,1483,12.03,running
CNC_02,2026-04-16T05:20:02.966Z,68.56,1.46,1487,11.66,running
CNC_02,2026-04-16T05:21:02.966Z,68.86,1.5,1487,11.8,running
CNC_02,2026-04-16T05:22:02.966Z,69.87,1.46,1495,11.95,running
CNC_02,2026-04-16T05:23:02.966Z,69.84,1.54,1509,11.84,running
CNC_02,2026-04-16T05:24:02.966Z,69.79,1.47,1475,11.52,running
CNC_02,2026-04-16T05:25:02.966Z,68.46,1.47,1481,11.84,running
CNC_02,2026-04-16T05:26:02.966Z,66.52,1.5,1476,11.89,running
CNC_02,2026-04-16T05:27:02.966Z,67.41,1.51,1493,11.87,running
CNC_02,2026-04-16T05:28:02.966Z,66.32,1.49,1480,12.09,running
CNC_02,2026-04-16T05:29:02.966Z,66.93,1.45,1473,11.77,running
CNC_02,2026-04-16T05:30:02.966Z,69.57,1.55,1475,11.97,running
CNC_02,2026-04-16T05:31:02.966Z,66.82,1.55,1491,11.92,running
CNC_02,2026-04-16T05:32:02.966Z,67.8,1.47,1503,11.46,running
CNC_02,2026-04-16T05:33:02.966Z,68.15,1.53,1470,11.78,running
CNC_02,2026-04-16T05:34:02.966Z,67.61,1.47,1493,12.12,running
CNC_02,2026-04-16T05:35:02.966Z,67.39,1.55,1471,11.56,running
CNC_02,2026-04-16T05:36:02.966Z,67.33,1.55,1509,11.53,running
CNC_02,2026-04-16T05:37:02.966Z,69.37,1.53,1494,12.0,running
CNC_02,2026-04-16T05:38:02.966Z,67.88,1.55,1506,11.89,running
CNC_02,2026-04-16T05:39:02.966Z,68.31,1.54,1501,11.72,running
CNC_02,2026-04-16T05:40:02.966Z,69.11,1.54,1506,11.88,running
CNC_02,2026-04-16T05:41:02.966Z,68.68,1.52,1510,11.52,running
CNC_02,2026-04-16T05:42:02.966Z,68.62,1.53,1485,11.54,running
CNC_02,2026-04-16T05:43:02.966Z,67.99,1.49,1508,11.99,running
CNC_02,2026-04-16T05:44:02.966Z,66.26,1.5,1505,11.52,running
CNC_02,2026-04-16T05:45:02.966Z,67.1,1.52,1475,11.9,running
CNC_02,2026-04-16T05:46:02.966Z,69.73,1.5,1470,11.79,running
CNC_02,2026-04-16T05:47:02.966Z,69.18,1.51,1505,11.52,running
CNC_02,2026-04-16T05:48:02.966Z,69.4,1.48,1470,11.9,running
CNC_02,2026-04-16T05:49:02.966Z,69.38,1.48,1500,11.5,running
CNC_02,2026-04-16T05:50:02.966Z,67.81,1.55,1478,11.93,running
CNC_02,2026-04-16T05:51:02.966Z,68.47,1.53,1488,11.63,running
CNC_02,2026-04-16T05:52:02.966Z,66.72,1.46,1486,11.82,running
CNC_02,2026-04-16T05:53:02.966Z,68.18,1.46,1509,11.95,running
CNC_02,2026-04-16T05:54:02.966Z,67.9,1.56,1492,11.79,running
CNC_02,2026-04-16T05:55:02.966Z,67.98,1.47,1496,12.1,running
CNC_02,2026-04-16T05:56:02.966Z,67.23,1.53,1496,11.57,running
CNC_02,2026-04-16T05:57:02.966Z,69.15,1.48,1477,12.04,running
CNC_02,2026-04-16T05:58:02.966Z,68.04,1.51,1480,12.15,running
CNC_02,2026-04-16T05:59:02.966Z,68.17,1.46,1493,11.51,running
CNC_02,2026-04-16T06:00:02.966Z,68.48,1.44,1475,12.03,running
CNC_02,2026-04-16T06:01:02.966Z,66.55,1.53,1474,11.81,running
CNC_02,2026-04-16T06:02:02.966Z,66.25,1.56,1487,11.84,running
CNC_02,2026-04-16T06:03:02.966Z,69.73,1.5,1494,11.54,running
CNC_02,2026-04-16T06:04:02.966Z,66.33,1.54,1512,11.47,running
CNC_02,2026-04-16T06:05:02.966Z,65.99,1.5,1477,11.65,running
CNC_02,2026-04-16T06:06:02.966Z,66.42,1.51,1490,11.74,running
CNC_02,2026-04-16T06:07:02.966Z,66.28,1.55,1475,11.52,running
CNC_02,2026-04-16T06:08:02.966Z,66.48,1.51,1502,11.83,running
CNC_02,2026-04-16T06:09:02.966Z,67.03,1.5,1499,11.86,running
CNC_02,2026-04-16T06:10:02.966Z,66.35,1.5,1492,11.67,running
CNC_02,2026-04-16T06:11:02.966Z,66.9,1.55,1490,11.73,running
CNC_02,2026-04-16T06:12:02.966Z,69.33,1.49,1490,12.02,running
CNC_02,2026-04-16T06:13:02.966Z,69.02,1.54,1479,12.09,running
CNC_02,2026-04-16T06:14:02.966Z,67.18,1.53,1483,11.74,running
CNC_02,2026-04-16T06:15:02.966Z,68.26,1.53,1497,11.77,running
CNC_02,2026-04-16T06:16:02.966Z,67.85,1.5,1500,11.89,running
CNC_02,2026-04-16T06:17:02.966Z,66.01,1.53,1502,11.58,running
CNC_02,2026-04-16T06:18:02.966Z,68.12,1.55,1477,12.11,running
CNC_02,2026-04-16T06:19:02.966Z,68.68,1.51,1496,11.56,running
CNC_02,2026-04-16T06:20:02.966Z,68.32,1.45,1511,12.15,running
CNC_02,2026-04-16T06:21:02.966Z,69.89,1.54,1471,11.62,running
CNC_02,2026-04-16T06:22:02.966Z,69.1,1.52,1483,11.89,running
CNC_02,2026-04-16T06:23:02.966Z,66.59,1.52,1468,11.94,running
CNC_02,2026-04-16T06:24:02.966Z,69.0,1.51,1480,11.49,running
CNC_02,2026-04-16T06:25:02.966Z,67.2,1.56,1511,11.76,running
CNC_02,2026-04-16T06:26:02.966Z,66.49,1.52,1489,11.75,running
CNC_02,2026-04-16T06:27:02.966Z,68.05,1.47,1506,11.7,running
CNC_02,2026-04-16T06:28:02.966Z,67.17,1.51,1497,11.57,running
CNC_02,2026-04-16T06:29:02.966Z,69.07,1.5,1491,11.77,running
CNC_02,2026-04-16T06:30:02.966Z,91.36,1.45,1469,14.49,running
CNC_02,2026-04-16T06:31:02.966Z,92.27,1.5,1504,15.33,running
CNC_02,2026-04-16T06:32:02.966Z,95.9,1.53,1509,15.27,warning
CNC_02,2026-04-16T06:33:02.966Z,93.06,1.5,1512,15.09,running
CNC_02,2026-04-16T06:34:02.966Z,94.91,1.52,1488,14.51,running
CNC_02,2026-04-16T06:35:02.966Z,86.33,1.51,1484,14.77,running
CNC_02,2026-04-16T06:36:02.966Z,92.84,1.5,1507,14.72,running
CNC_02,2026-04-16T06:37:02.966Z,86.73,1.46,1512,15.66,running
CNC_02,2026-04-16T06:38:02.966Z,84.4,1.55,1468,14.19,running
CNC_02,2026-04-16T06:39:02.966Z,93.25,1.49,1481,14.33,running
CNC_02,2026-04-16T06:40:02.966Z,90.33,1.47,1501,14.13,running
CNC_02,2026-04-16T06:41:02.966Z,89.7,1.55,1511,16.26,running
CNC_02,2026-04-16T06:42:02.966Z,90.23,1.51,1487,16.36,running
CNC_02,2026-04-16T06:43:02.966Z,81.78,1.53,1502,15.61,running
CNC_02,2026-04-16T06:44:02.966Z,90.48,1.5,1511,13.78,running
CNC_02,2026-04-16T06:45:02.966Z,94.63,1.48,1504,14.57,running
CNC_02,2026-04-16T06:46:02.966Z,92.38,1.46,1504,15.49,running
CNC_02,2026-04-16T06:47:02.966Z,84.85,1.47,1501,15.95,running
CNC_02,2026-04-16T06:48:02.966Z,90.53,1.48,1512,16.53,running
CNC_02,2026-04-16T06:49:02.966Z,87.21,1.48,1509,14.96,running
CNC_02,2026-04-16T06:50:02.966Z,87.33,1.47,1486,16.65,running
CNC_02,2026-04-16T06:51:02.966Z,94.71,1.54,1509,16.39,running
CNC_02,2026-04-16T06:52:02.966Z,95.36,1.49,1475,16.19,warning
CNC_02,2026-04-16T06:53:02.966Z,92.67,1.52,1472,14.54,running
CNC_02,2026-04-16T06:54:02.966Z,88.35,1.53,1470,14.93,running
CNC_02,2026-04-16T06:55:02.966Z,92.97,1.46,1507,15.61,running
CNC_02,2026-04-16T06:56:02.966Z,93.08,1.51,1469,15.15,running
CNC_02,2026-04-16T06:57:02.966Z,86.39,1.55,1476,14.74,running
CNC_02,2026-04-16T06:58:02.966Z,88.34,1.53,1486,16.82,running
CNC_02,2026-04-16T06:59:02.966Z,88.18,1.51,1486,15.06,running
CNC_02,2026-04-16T07:00:02.966Z,86.43,1.52,1468,16.73,running
CNC_02,2026-04-16T07:01:02.966Z,82.98,1.53,1503,15.57,running
CNC_02,2026-04-16T07:02:02.966Z,96.23,1.53,1511,16.53,warning
CNC_02,2026-04-16T07:03:02.966Z,91.95,1.46,1484,16.89,running
CNC_02,2026-04-16T07:04:02.966Z,86.79,1.5,1473,16.72,running
CNC_02,2026-04-16T07:05:02.966Z,96.72,1.45,1487,15.21,warning
CNC_02,2026-04-16T07:06:02.966Z,95.17,1.46,1488,16.66,warning
CNC_02,2026-04-16T07:07:02.966Z,85.46,1.47,1503,14.38,running
CNC_02,2026-04-16T07:08:02.966Z,93.12,1.46,1508,15.97,running
CNC_02,2026-04-16T07:09:02.966Z,89.48,1.47,1475,16.03,running
CNC_02,2026-04-16T07:10:02.966Z,85.04,1.49,1473,16.46,running
CNC_02,2026-04-16T07:11:02.966Z,84.93,1.55,1477,15.7,running
CNC_02,2026-04-16T07:12:02.966Z,85.84,1.48,1485,15.43,running
CNC_02,2026-04-16T07:13:02.966Z,91.95,1.5,1503,15.39,running
CNC_02,2026-04-16T07:14:02.966Z,95.55,1.44,1492,15.73,warning
CNC_02,2026-04-16T07:15:02.966Z,91.13,1.51,1491,16.31,running
CNC_02,2026-04-16T07:16:02.966Z,88.84,1.5,1486,15.44,running
CNC_02,2026-04-16T07:17:02.966Z,85.74,1.5,1482,14.08,running
CNC_02,2026-04-16T07:18:02.966Z,95.22,1.45,1504,15.97,warning
CNC_02,2026-04-16T07:19:02.966Z,94.56,1.54,1480,16.31,running
CNC_02,2026-04-16T07:20:02.966Z,86.01,1.47,1482,14.69,running
CNC_02,2026-04-16T07:21:02.966Z,82.21,1.48,1506,15.45,running
CNC_02,2026-04-16T07:22:02.966Z,96.64,1.56,1511,16.69,warning
CNC_02,2026-04-16T07:23:02.966Z,95.09,1.54,1487,15.54,warning
CNC_02,2026-04-16T07:24:02.966Z,96.79,1.44,1487,17.01,warning
CNC_02,2026-04-16T07:25:02.966Z,86.01,1.49,1509,13.69,running
CNC_02,2026-04-16T07:26:02.966Z,93.65,1.47,1512,17.07,running
